95	15	4	879195062
144	328	3	888103407
102	307	4	883748222
184	172	4	889908497
306	306	5	876503792
330	121	4	876544582
291	147	4	874805768
269	214	3	891448547
13	168	4	881515193
305	76	1	886323506
307	229	5	879538921
314	54	4	877888892
283	186	5	879298239
158	8	5	880134948
92	87	3	876175077
20	118	4	879668442
193	393	4	889126808
167	222	4	892737995
125	346	1	892835800
135	229	2	879857843
95	33	3	880571704
130	125	5	875801963
297	277	3	875048641
221	17	4	875245406
230	50	5	880484755
174	107	5	886434361
97	7	5	884238939
84	289	5	883449419
125	143	5	879454793
160	126	3	876769148
32	117	3	883717555
327	93	4	887744432
216	202	4	880234346
1	140	1	878543133
263	183	4	891298655
5	173	4	875636675
85	372	4	879828720
201	198	4	884111873
340	172	4	884990620
49	117	1	888069459
239	286	1	889178512
237	23	4	879376606
239	135	5	889178762
5	241	1	875720948
72	382	4	880036691
25	127	3	885853030
94	227	3	891722759
92	85	3	875812364
311	117	4	884366852
247	251	4	893081395
329	326	3	891656639
338	79	4	879438715
187	70	4	879465394
194	62	2	879524504
70	71	3	884066399
203	332	5	880433474
49	72	2	888069246
280	231	3	891701974
339	47	4	891032701
194	132	3	879520991
1	225	2	878542738
36	319	2	882157356
175	31	4	877108051
138	100	5	879022956
252	9	5	891456797
1	235	5	875071589
334	269	3	891544049
301	95	5	882076334
63	6	3	875747439
151	357	5	879524585
299	210	4	889502980
317	326	3	891446438
254	384	1	886475790
178	245	3	882823460
297	194	3	875239453
311	118	3	884963203
334	293	3	891544840
297	86	5	875238883
286	142	4	877534793
222	164	4	878181768
223	216	5	891550925
234	212	2	892334883
16	288	3	877717078
13	319	4	882139327
135	294	4	879857575
72	204	4	880037853
303	398	1	879485372
128	215	3	879967452
320	11	4	884749255
249	240	4	879640343
110	300	3	886987380
180	121	5	877127830
6	209	4	883601713
63	301	5	875747010
148	98	3	877017714
13	312	1	883670630
15	278	1	879455843
176	305	5	886047068
102	66	3	892992129
293	251	4	888904734
42	204	5	881107821
206	333	4	888179565
279	67	4	875310419
158	42	3	880134913
70	151	3	884148603
37	222	3	880915528
250	200	5	883263374
103	144	4	880420510
275	191	4	880314797
95	173	5	879198547
102	67	1	892993706
2	297	4	888550871
11	215	3	891904389
231	126	5	888605273
254	240	1	886476165
249	58	5	879572516
262	15	3	879962366
325	187	3	891478455
40	258	3	889041981
207	134	4	875991160
215	82	3	891435995
120	282	4	889490172
160	93	5	876767572
278	301	2	891294980
166	288	3	886397510
328	4	3	885047895
70	265	4	884067503
343	186	4	876407485
205	313	3	888284313
91	264	4	891438583
250	294	1	878089033
246	99	3	884922657
99	118	2	885679237
102	302	3	880680541
70	152	4	884149877
41	31	3	890687473
178	179	2	882828320
6	19	4	883602965
89	246	5	879461219
254	257	3	886471389
214	121	4	891543632
246	284	1	884922475
288	97	4	886629750
130	55	5	875216507
201	281	2	884112352
136	56	4	882848783
74	15	4	888333542
1	120	1	875241637
100	302	4	891374528
329	98	4	891656300
113	321	3	875075887
64	100	4	879365558
6	154	3	883602730
179	345	1	892151565
60	152	4	883328033
222	250	2	877563801
83	252	4	883868598
330	51	5	876546753
125	290	4	892838375
181	286	1	878961173
161	14	4	891171413
18	82	3	880131236
24	372	4	875323553
200	286	4	884125953
73	202	2	888626577
22	29	1	878888228
96	8	5	884403020
297	12	5	875239619
110	202	2	886988909
94	257	4	891724178
72	176	2	880037203
102	89	4	888801315
60	151	5	883326995
343	55	3	876405129
284	259	2	885329593
311	310	4	884363865
87	209	5	879876488
13	90	3	882141872
224	243	2	888082277
330	215	5	876547925
7	92	5	891352010
179	315	5	892151202
64	239	3	889740033
91	195	5	891439057
293	194	4	888906045
274	148	2	878946133
57	282	5	883697223
151	241	3	879542645
62	8	5	879373820
197	68	2	891410082
59	385	4	888205659
119	275	5	874774575
118	324	4	875384444
304	298	5	884968415
26	9	4	891386369
297	31	3	881708087
221	100	5	875244125
119	193	4	874781872
177	300	2	880130434
303	235	4	879484563
117	174	4	881011393
327	216	3	887818991
189	129	3	893264378
1	125	3	878542960
312	144	1	891698987
223	298	5	891549570
303	31	3	879467361
23	83	4	874785926
6	175	4	883601426
313	239	3	891028873
184	89	4	889908572
44	155	3	878348947
244	13	4	880604379
13	263	5	881515647
40	340	2	889041454
141	222	4	884584865
144	286	4	888103370
90	199	5	891384423
1	215	3	876893145
270	379	5	876956232
251	257	3	886272378
246	109	5	884921794
130	90	4	875801920
326	318	5	879875612
221	32	4	875245223
20	186	3	879669040
37	79	4	880915810
163	56	4	891220097
84	284	3	883450093
72	82	3	880037242
117	176	5	881012028
148	214	5	877019882
121	174	3	891388063
20	172	3	879669181
108	125	3	879879864
49	53	4	888067405
240	301	5	885775683
255	271	4	883215525
144	302	3	888103530
102	399	2	888802722
106	165	5	881450536
85	71	4	879456308
282	271	3	881702919
135	227	3	879857843
151	91	2	879542796
286	196	4	877533543
116	195	4	876453626
144	172	4	888105312
214	208	5	892668153
74	126	3	888333428
45	127	5	881007272
344	306	5	884814359
53	228	3	879442561
2	290	3	888551441
313	139	3	891030334
274	275	5	878944679
109	4	2	880572756
12	96	4	879959583
109	42	1	880572756
90	307	5	891383319
48	210	3	879434886
198	357	5	884207267
222	293	3	877563353
207	186	4	877879173
301	9	3	882074291
299	343	3	881605700
339	288	3	891036899
128	216	5	879967102
311	38	3	884365954
174	82	1	886515472
95	378	4	888954699
321	224	3	879439733
180	83	5	877128388
150	127	5	878746889
332	233	4	888360370
102	83	3	888803487
128	97	3	879968125
239	288	2	889178513
275	202	3	875155167
267	145	4	878972903
253	210	4	891628598
250	64	5	878090153
284	339	3	885329671
11	90	2	891905298
222	93	2	883815577
299	26	4	878192601
252	129	4	891456876
194	52	4	879525876
253	198	5	891628392
221	39	4	875245798
334	317	3	891546000
294	24	4	877819761
299	270	4	878052375
177	87	4	880130931
269	15	2	891446348
246	17	2	884922658
234	14	3	891227730
222	231	2	878182005
299	32	3	877881169
68	178	5	876974755
293	210	3	888905665
344	278	3	884900454
56	368	3	892911589
339	30	3	891032765
90	179	5	891385389
185	237	4	883526268
243	275	3	879987084
13	88	4	882141485
120	25	5	889490370
165	304	3	879525672
138	98	5	879024043
293	188	3	888906288
39	258	4	891400280
159	237	3	880485766
344	39	3	884901290
160	124	4	876767360
44	228	5	883613334
94	133	4	885882685
121	122	2	891390501
325	109	2	891478528
205	333	4	888284618
343	44	3	876406640
268	123	3	875742794
19	153	4	885412840
90	132	5	891384673
316	50	1	880853654
272	11	4	879455143
85	380	4	882995704
58	222	4	884304656
254	99	3	886473254
49	40	1	888069222
16	294	4	877717116
94	214	5	891725332
128	227	2	879968946
119	235	5	874774956
251	109	4	886272547
7	90	3	891352984
184	275	5	889913687
279	13	3	875249210
21	56	5	874951658
98	321	3	880498519
232	64	4	888549441
184	126	3	889907971
269	209	4	891448895
26	100	5	891386368
117	338	3	886019636
297	97	5	875239871
318	72	4	884498540
21	106	2	874951447
225	136	5	879540707
234	191	4	892334765
78	289	4	879633567
90	9	4	891385787
195	227	3	888737346
31	135	4	881548030
62	89	5	879374640
213	79	5	878956263
219	13	1	889452455
220	288	5	881197887
1	6	5	887431973
290	202	4	880474590
346	213	3	874948173
267	214	4	878972342
100	340	3	891374707
214	45	4	891543952
264	320	4	886122261
10	22	5	877888812
299	71	3	878192238
209	242	4	883589606
221	92	4	875245989
70	260	2	884065247
90	30	5	891385843
1	104	1	875241619
21	288	3	874950932
248	181	4	884535374
44	238	4	878347598
296	96	5	884197287
206	288	5	888179565
76	100	5	875028391
327	50	3	887745574
338	168	3	879438225
125	238	3	892838322
85	203	5	879455402
18	367	4	880130802
286	228	3	889651576
268	163	2	875743656
269	63	1	891450857
11	97	4	891904300
83	125	5	880306811
35	242	2	875459166
126	332	2	887853735
16	22	5	877721071
220	325	1	881198435
151	328	3	879523838
280	11	5	891700570
10	155	4	877889186
180	213	5	877128388
92	132	3	875812211
345	202	3	884992218
59	241	4	888205574
18	25	3	880131591
343	135	5	876404568
108	282	3	879880055
276	383	2	877934828
13	315	5	884538466
332	98	5	888359903
12	172	4	879959088
347	22	5	881654005
201	8	3	884141438
99	203	4	885680723
57	56	3	883698646
339	58	3	891032379
268	154	4	875743563
102	202	4	892991269
73	196	4	888626177
283	70	4	879298206
122	212	5	879270567
7	10	4	891352864
314	29	5	877889234
201	275	4	884113634
118	176	5	875384793
182	237	3	885613067
77	153	5	884732685
151	196	4	879542670
279	202	4	875307587
181	301	2	878961303
327	14	4	887744167
256	195	5	882164406
102	186	4	888803487
119	338	1	892565167
234	316	4	891033851
295	378	4	879518233
14	100	5	876965165
130	148	4	876251127
130	229	4	875802173
158	100	5	880132401
59	14	5	888203234
193	328	3	889122993
292	28	4	881105734
1	49	3	878542478
236	170	5	890116451
334	4	3	891548345
145	203	5	875271948
156	205	3	888185735
94	385	2	891721975
94	109	4	891721974
313	151	1	891014982
308	109	3	887738894
94	393	3	891721684
5	234	2	875720692
317	350	5	891446819
102	62	3	888801812
118	156	5	875384946
116	259	4	876452186
81	93	3	876533657
250	111	4	878091915
344	215	3	884900818
320	148	4	884748708
79	124	5	891271870
94	313	4	891724925
1	206	4	876893205
54	276	5	880931595
298	172	4	884124993
234	292	4	891033821
106	15	3	883876518
299	137	4	877877535
73	7	4	888625956
332	44	3	888360342
187	28	4	879465597
15	137	4	879455939
286	56	2	877531469
68	245	3	876973777
243	223	4	879988262
243	13	4	879987362
268	16	3	875306691
90	241	5	891384611
233	48	5	877663184
77	4	3	884752721
184	92	3	889908657
244	101	5	880603288
314	366	4	877891354
186	333	3	891718820
6	188	3	883602462
293	125	2	888905086
194	51	4	879549793
299	50	4	877877775
56	1	4	892683248
277	9	4	879543336
177	182	5	880130684
1	76	4	878543176
113	262	2	875075983
323	7	2	878739355
303	373	2	879544276
138	238	5	879024382
325	98	4	891478079
106	64	4	881449830
222	155	4	878184113
345	367	4	884993069
273	328	3	891293048
157	127	5	886890541
211	310	3	879461394
56	31	4	892679259
303	129	5	879468547
76	258	3	875027206
223	249	2	891549876
60	28	5	883326155
73	286	4	888792192
272	172	4	879455043
19	313	2	885411792
145	286	3	875269755
224	322	2	888082013
179	354	4	892151331
6	213	4	883602462
12	143	5	879959635
210	160	4	887737210
293	300	2	888904004
58	248	4	884794774
303	181	5	879468082
236	172	3	890116539
102	121	3	888801673
92	123	2	875640251
151	274	5	879542369
43	216	5	875981128
22	117	4	878887869
250	44	4	878090199
269	188	2	891450675
278	98	4	891295360
155	294	3	879371194
140	334	2	879013684
18	190	4	880130155
239	198	5	889181047
104	342	3	888442437
251	258	3	886271496
72	64	5	880036549
305	338	3	886308252
339	226	2	891034744
1	72	4	878542678
201	150	4	884139983
48	187	5	879434954
94	153	5	891725333
217	53	1	889069974
79	288	3	891272015
230	393	3	880485110
128	64	5	879966954
311	367	3	884365780
62	153	4	879374686
215	11	2	891436024
10	294	3	879163524
344	181	3	884901047
53	100	5	879442537
207	294	3	875504669
123	285	5	879873830
174	94	2	886515062
5	154	3	875636691
200	7	4	876042451
65	121	4	879217458
63	111	3	875747896
198	11	4	884207392
267	28	4	878972524
91	99	2	891439386
151	321	4	879523900
13	302	5	881514811
42	131	2	881108548
234	142	2	892334852
230	154	4	880485159
152	98	2	882473974
164	313	5	889401284
55	144	5	878176398
3	332	1	889237224
125	175	2	879455184
243	93	2	879987173
268	228	4	875309945
82	178	4	878769629
89	381	4	879459999
301	123	4	882074726
1	185	4	875072631
323	79	4	878739829
21	219	5	874951797
197	328	4	891409290
184	15	3	889907812
152	167	5	882477430
280	230	3	891702153
86	286	3	879569555
320	174	4	884749255
144	50	5	888103929
256	97	4	882165103
184	217	3	889910394
86	319	3	879569555
242	305	5	879741340
97	28	5	884238778
114	195	4	881260861
188	69	4	875072009
301	230	4	882077033
85	241	3	882995340
129	313	3	883243934
106	77	4	881451716
188	7	5	875073477
13	208	5	882140624
342	288	5	875318267
299	286	4	877618524
311	204	5	884365617
151	213	5	879524849
4	356	3	892003459
96	64	5	884403336
160	79	4	876859413
49	369	1	888069329
110	332	3	886987287
209	351	2	883589546
344	97	3	884901156
11	203	4	891905856
241	307	4	887249795
239	312	2	889181247
18	191	4	880130193
162	42	3	877636675
102	217	2	888803149
343	82	5	876405735
109	357	2	880572528
303	202	5	879468149
250	378	4	878092059
217	68	3	889069974
95	26	3	880571951
245	94	2	888513081
95	289	2	879191590
126	323	3	887853568
227	9	3	879035431
201	190	4	884111873
58	8	4	884304955
299	101	2	889501721
235	198	3	889655044
58	347	3	888638515
178	275	5	882823857
296	292	5	884196057
312	238	3	891699510
62	294	1	879373215
215	64	4	891435804
343	47	4	876405130
334	223	5	891545973
236	134	4	890116282
64	211	4	889739318
110	22	4	886987826
1	96	5	875072716
89	127	5	879441335
59	258	3	888202749
222	96	5	878181739
8	294	3	879361521
95	137	3	879192404
17	1	4	885272579
223	69	5	891550889
262	252	3	879790603
87	154	4	879876564
286	96	4	877532385
207	53	1	881681725
334	8	4	891547171
276	147	4	874786686
314	328	4	877885887
127	286	1	884364525
94	203	5	885870577
348	370	4	886523621
188	211	4	875075062
343	371	2	876405893
62	298	4	879372304
135	54	3	879858003
14	151	5	876964725
148	71	5	877019251
6	156	3	883602212
52	257	3	882922806
130	58	2	876251619
76	12	3	882606060
44	317	4	878347633
293	172	5	888905618
95	32	1	888954726
130	47	3	875801470
12	97	5	879960826
38	99	5	892430829
198	188	5	884208200
328	144	4	885045740
12	204	5	879960826
201	357	4	884111217
72	45	5	880037853
44	82	4	878348885
222	313	4	883814858
107	321	2	891264432
309	326	5	877370383
198	97	3	884207112
339	97	4	891034626
280	316	5	891700184
303	325	1	879466249
189	60	3	893265773
293	68	3	888906990
222	234	2	878181387
300	322	4	875650018
249	13	4	879640396
83	294	3	887665569
200	218	5	884129410
150	268	5	878746257
257	305	4	882049607
8	385	1	879362124
28	100	5	881957425
119	86	4	874782068
155	328	2	879370860
246	368	1	884924813
273	345	3	891293108
174	117	5	886434136
230	125	5	880485090
198	323	2	884204637
14	13	4	880929778
103	126	5	880420002
94	101	2	891720996
267	187	5	878972071
244	324	4	880601905
158	228	5	880134296
195	298	4	888737703
190	282	3	891033773
92	42	4	875653664
269	211	4	891449075
343	375	2	876406978
45	121	4	881013563
279	397	4	890780547
322	192	5	887313984
13	318	3	882139686
175	56	2	877107790
91	331	5	891438245
185	196	4	883524172
244	179	5	880603833
43	371	4	883955269
16	230	5	877720813
262	275	4	879961980
277	151	3	879543768
3	328	5	889237455
49	168	5	888068686
63	288	3	875746948
320	118	1	884748868
72	68	3	880037242
271	133	4	885848971
194	317	4	879521657
244	226	1	880602264
268	141	3	875744832
344	119	5	884814457
33	328	4	891964187
235	22	4	889655044
313	114	4	891013554
72	12	5	880036664
320	173	5	884750946
130	276	4	878537447
340	1	5	884990988
49	56	5	888067307
307	143	3	879283203
1	213	2	876892896
345	88	4	884992940
265	328	4	875320084
240	300	3	885775563
82	191	4	878769748
151	100	3	879524514
222	40	1	881060550
197	385	2	891409893
234	213	3	892079190
318	248	3	884494976
23	228	4	874785582
94	232	3	891721584
1	233	2	878542552
144	304	4	888103466
130	228	4	875216420
63	250	5	875747789
20	194	3	879669152
308	322	2	887736408
145	185	4	875271838
317	300	4	891446313
343	76	4	876407565
345	48	5	884902317
301	89	2	882076046
102	233	3	888801622
64	222	4	889739733
303	233	4	879484981
41	313	3	890685449
229	260	1	891632437
191	313	5	891560481
305	212	3	886324058
279	216	3	884983225
193	288	1	889123777
216	231	2	880245109
348	240	3	886523839
341	294	3	890757997
169	172	5	891359317
90	313	5	891382163
65	191	4	879216797
114	204	3	881260441
215	205	3	891435161
184	259	3	889907096
121	125	2	891388600
59	229	3	888205921
59	7	4	888202941
29	358	2	882821044
230	199	3	880484755
52	116	4	882922328
218	33	4	881288386
203	117	4	880434810
99	346	4	885678415
146	307	3	891457905
59	100	5	888202899
298	144	4	884182838
297	98	5	875238579
24	129	3	875246185
334	250	3	891544840
32	250	4	883717684
92	48	4	875653307
251	121	4	886272118
2	312	3	888550631
158	68	3	880134532
275	304	3	876197368
145	174	5	882181728
234	8	5	892079585
193	234	3	889126551
339	270	2	891036753
64	8	4	889737968
354	133	3	891217547
215	239	3	891436297
233	174	5	877661553
222	182	4	881058666
7	168	5	891351509
140	289	4	879013719
315	223	5	879799486
240	288	5	885775536
311	378	5	884366363
201	271	4	884110967
161	56	3	891171257
7	269	3	891349991
43	241	4	883955441
59	208	5	888205533
323	246	4	878739177
224	325	1	888082045
318	197	5	884496030
49	313	3	888065527
345	174	4	884992367
333	66	5	891045515
174	255	5	886434114
280	323	2	891700106
308	233	3	887738346
7	285	5	891351813
58	340	4	884305708
151	224	5	879524293
96	100	5	884403758
354	242	5	891180399
79	269	5	891271792
91	131	2	891439471
344	283	4	884814432
152	220	5	884035907
178	135	2	882826915
236	79	4	890118417
254	183	4	886472713
238	181	3	883576336
329	129	3	891655905
293	282	2	888905170
135	176	4	879857765
204	258	2	892388976
311	258	4	884363706
130	222	4	874953769
102	173	3	888803602
16	228	5	877720733
343	187	4	876406006
21	217	3	874951727
276	22	5	874787496
315	234	3	879821349
194	30	3	879524504
244	54	2	880607335
49	213	3	888066486
255	249	5	883216245
178	210	5	884837073
279	167	3	875312441
11	47	4	891904551
311	82	5	884364436
162	174	4	877636772
354	257	3	891216735
164	322	4	889401432
5	42	5	875636360
82	11	4	878769992
214	285	5	892668153
220	301	4	881197948
133	315	4	890588524
338	204	3	879438063
178	193	4	882826868
11	204	3	891904920
193	117	4	889125913
248	100	4	884534716
178	284	4	888514680
117	168	5	881012550
223	248	1	891549683
162	50	5	877635662
129	339	2	883244737
77	181	3	884732278
287	39	5	875336652
157	273	5	886889876
331	190	3	877196308
177	1	3	880130699
286	234	3	877532093
89	117	5	879441357
327	143	4	888251408
207	313	4	885066537
28	174	5	881956334
297	56	5	875239422
246	100	4	884921033
188	173	5	875075118
188	210	4	875071891
109	278	3	880571770
258	313	5	885700778
291	175	2	874867966
313	163	2	891016757
305	298	4	886322150
345	151	5	884991191
277	129	4	879543653
253	294	4	891627829
303	9	5	879466830
32	246	4	883717521
318	194	5	884495590
191	307	3	891560935
48	50	4	879434723
298	195	4	884183277
171	245	3	891034801
339	82	4	891035850
207	42	4	877878688
269	153	3	891449346
7	54	3	892132380
339	198	5	891033382
137	327	4	881432671
318	315	5	884470294
200	121	5	876042268
7	89	5	891351082
254	243	2	887347834
84	265	5	883453617
151	193	4	879524491
234	192	3	892078984
38	67	4	892434312
156	12	3	888185853
56	228	3	892676340
311	178	5	884364437
122	214	2	879270676
1	258	5	878873389
230	209	1	880485283
42	142	4	881109271
130	357	5	875216933
267	324	3	878970114
190	300	4	891033606
59	126	5	888202899
109	69	4	880572561
28	143	4	881956564
351	340	1	879481424
181	335	1	878961748
155	325	2	879371261
303	318	5	879466523
23	28	3	874786793
1	81	5	875072865
305	192	2	886323275
293	144	4	888905819
13	387	3	886304229
327	215	4	887820695
299	367	4	878192497
9	286	5	886960055
111	326	3	891680131
293	239	3	888907166
305	151	4	886324433
124	166	5	890287645
161	213	2	891171887
198	15	3	884205185
313	132	5	891013589
113	100	4	875935610
42	281	3	881105728
156	64	3	888185677
282	258	5	879949367
327	82	2	887820448
64	56	5	889737542
201	276	5	884111598
314	126	2	877886971
325	177	5	891478627
280	265	4	891700588
271	283	4	885847876
6	205	3	883600878
308	283	3	887737194
6	133	4	883601459
130	158	5	875801897
85	289	3	879452334
334	59	5	891546000
18	14	5	880130431
95	132	3	880570993
10	64	4	877886598
164	125	5	889402071
276	230	4	882659602
216	367	3	881428365
141	50	4	884584735
114	191	3	881309511
82	127	2	878769777
55	56	4	878176397
89	221	1	879441687
160	21	1	876769480
311	326	2	884364047
286	191	4	877531407
23	177	4	884550003
32	100	3	883717662
332	156	4	888359944
251	50	5	886272086
59	134	5	888204841
43	117	4	883954853
99	258	5	885678696
295	153	5	879517324
1	78	1	878543176
6	70	3	883601427
257	151	4	882050266
288	202	5	889225535
13	341	2	886952422
343	275	5	876408139
256	172	3	882164443
90	272	5	891382121
294	118	3	877819941
321	30	4	879439658
339	133	4	891033165
205	289	4	888284710
236	307	4	890117902
303	194	5	879466742
236	204	3	890118393
90	269	5	891382310
181	319	3	878961173
193	268	3	889122906
234	79	3	892079910
214	7	5	892668130
18	89	3	880130065
119	272	5	886611471
227	244	3	879035205
54	327	5	880928893
318	239	4	884497235
62	306	4	879371909
197	187	5	891409798
296	279	4	884196640
269	179	4	891447141
343	20	5	876408138
92	281	3	875812331
346	245	4	875266665
46	127	5	883616133
62	100	4	879372276
343	12	5	876405735
103	300	3	880416727
174	369	1	886515272
91	265	5	891439018
48	202	4	879434791
130	3	5	876250897
83	22	5	880307724
59	188	4	888205188
152	255	5	884035936
352	55	1	884289728
145	200	4	877343121
216	172	4	880234639
233	57	5	880190451
131	313	5	883681723
360	334	4	880353736
292	124	4	881104147
314	268	5	877885836
160	175	4	876860808
277	117	4	879544145
318	49	3	884497257
294	250	5	877819459
276	249	4	874786632
13	25	1	882141686
292	151	5	881104268
130	374	4	875217392
318	384	3	884498210
93	275	4	888705224
7	142	3	891354090
144	293	4	888104283
78	269	3	879633467
276	228	4	880913800
234	294	3	891033715
110	204	3	886989276
346	62	3	875263634
72	181	1	880037203
303	160	4	879468375
200	357	5	884128498
7	156	5	891351653
347	79	5	881653890
127	227	4	884364867
251	132	5	886271641
222	94	3	878184866
303	234	5	879467260
325	143	1	891479017
28	271	4	881955281
49	129	2	888068079
127	300	5	884364017
102	326	3	879082298
314	204	5	877888644
293	153	4	888905948
79	286	5	891271792
315	302	5	879799301
23	188	3	877817151
83	323	4	883868420
59	48	5	888204502
294	7	4	877819563
257	307	4	879029581
49	3	3	888068877
56	98	4	892679067
43	225	2	875975579
280	125	2	891701148
346	4	4	874948105
145	281	4	875272299
327	90	3	887819194
130	183	5	875801369
213	11	4	878956156
18	194	3	880129816
312	57	5	891699599
69	109	3	882145428
112	306	5	891299783
308	170	3	887737130
42	25	3	881110670
189	274	4	893264735
280	381	3	891700925
144	22	5	888105439
109	245	3	880562908
222	364	1	878185137
87	393	4	879876703
244	208	5	880606300
363	391	2	891498811
332	148	5	887938486
102	183	4	888801360
294	299	3	877818982
121	9	5	891390013
340	204	4	884990004
334	72	3	891549192
268	31	4	875310311
90	6	4	891384357
98	70	3	880499018
279	390	3	875744641
334	289	3	891544491
327	237	4	887745494
308	116	4	887737594
189	173	5	893265160
271	200	5	885849356
328	188	5	885046498
144	204	2	888105116
43	298	4	875975211
149	269	5	883512557
92	252	4	886443582
339	214	3	891033226
18	286	5	880129305
169	181	5	891359276
189	281	2	893264766
254	238	3	886473120
216	95	3	881428365
95	24	3	879192542
360	116	3	880354275
345	121	3	884991384
164	245	5	889401362
197	340	2	891409199
237	28	4	879376435
196	306	4	881251021
179	305	4	892151270
342	132	5	875319129
56	82	4	892676314
346	187	3	874948030
339	12	5	891032659
292	343	2	881103478
209	349	2	883589546
23	99	4	874786098
49	258	2	888065895
276	290	4	874786854
346	322	3	886273541
292	252	3	881104881
355	300	4	879486529
211	263	3	879461395
118	185	5	875384979
334	207	4	891545950
223	255	4	891549382
313	174	4	891014499
328	284	3	885047593
18	71	4	880131236
311	174	5	884364538
345	285	5	884901701
130	49	4	875802236
232	22	3	888549988
46	288	2	883611307
213	151	5	878955886
210	216	4	887737603
90	323	3	891382634
14	7	5	876965061
1	212	4	875072895
184	287	4	889908050
10	200	5	877889261
119	144	4	887038665
158	277	4	880132658
322	185	5	887313850
293	134	5	888905618
72	70	4	880036691
342	25	2	875318328
94	31	4	891721286
339	190	4	891034215
130	346	4	884623704
218	265	3	881288408
362	333	5	885019261
293	257	2	888904696
306	100	4	876504286
308	319	4	887736408
130	53	3	876251972
155	319	3	879370963
338	310	3	879437522
214	325	3	891542622
236	185	5	890118307
232	173	4	888549674
331	100	4	877196308
297	157	2	875238853
95	88	4	880571016
268	333	4	876513565
58	156	5	884304955
299	378	3	878192680
294	327	3	877818982
207	156	2	878104438
357	284	4	878951691
255	53	3	883216672
13	161	5	882397741
65	197	5	879216769
17	237	2	885272628
42	99	5	881108346
65	210	4	879217913
303	366	3	879485221
233	98	5	877661724
354	86	5	891218312
7	226	5	891353614
81	7	4	876533545
119	87	5	874781829
8	89	4	879362124
232	215	3	888549563
271	338	1	885847194
356	313	5	891405651
177	271	2	882141868
6	151	3	883599558
117	368	3	881010610
13	303	4	881514876
127	243	5	884364764
177	150	4	880130807
117	121	4	880126038
194	1	4	879539127
188	233	3	875074266
184	88	3	889909551
328	132	5	885046420
142	28	4	888640404
246	231	1	884922898
323	199	4	878739953
99	123	3	885678997
174	383	1	886515171
10	223	5	877888545
361	273	3	879441215
1	143	1	875072631
332	258	5	887916151
323	22	5	878739743
365	301	5	891303586
23	315	3	884550320
3	334	3	889237122
195	99	3	888737277
236	223	5	890116032
38	389	5	892433660
271	83	4	885848408
297	250	1	874955085
91	351	4	891438617
350	174	5	882346720
233	286	3	876690514
250	1	4	883263374
58	237	4	884304396
307	169	5	879283625
59	25	4	888203270
64	173	5	889737454
314	120	3	877887094
336	13	3	877756890
59	65	4	888205265
174	63	4	886514985
313	44	3	891015049
264	208	5	886123415
59	382	4	888205574
1	151	4	875072865
56	94	4	892910292
59	175	4	888205300
58	246	5	884304592
234	95	3	892079689
365	15	3	891304152
164	148	5	889402203
194	202	3	879524216
116	180	5	886310197
49	347	3	888065487
102	271	2	888781860
144	285	4	888103969
263	79	4	891298047
1	51	4	878543275
244	90	4	880607684
313	318	4	891013712
258	310	5	885700778
334	183	4	891545950
269	64	4	891447960
43	300	5	875975135
130	12	4	875216340
90	185	5	891384959
12	132	5	879959465
189	216	5	893265478
207	135	2	877822350
315	55	5	879821267
5	139	3	875721260
88	302	3	891037111
270	155	5	876955770
218	273	4	881288351
223	369	1	891550253
222	4	3	878183924
192	127	4	881367456
354	191	4	891217082
328	82	4	885046537
269	137	4	891446193
248	55	4	884534793
310	304	5	879435664
130	335	3	875801254
135	77	4	879858003
294	264	2	877819090
94	39	3	891721317
318	396	1	884498684
151	223	5	879524088
312	234	5	891712535
177	175	5	880130972
297	50	5	874954541
313	162	3	891017270
275	89	3	875154878
293	202	3	888906490
323	100	4	878739177
229	358	1	891632437
162	151	3	877636191
87	55	4	879875774
128	378	5	879967804
268	267	3	875742077
282	302	5	879949347
361	222	2	879441253
280	286	4	891700185
334	276	4	891545089
361	387	3	879441008
87	385	5	879875818
344	175	5	884901110
357	222	5	878951498
190	118	3	891033906
308	192	5	887736696
106	8	4	881452405
217	117	4	889069842
263	82	4	891299697
204	310	1	892389073
279	240	4	889151559
188	195	3	875073179
177	179	5	880131057
181	330	1	878961668
79	313	2	891271086
53	181	4	879443046
125	204	5	879454139
238	300	4	883575836
39	333	4	891400214
201	175	2	884140022
13	334	1	886952467
117	12	5	881011350
3	350	3	889237076
174	393	4	886514837
290	158	5	880474977
360	238	4	880355845
247	257	4	893081396
162	117	4	877635869
43	336	4	880317271
258	311	4	885700946
191	328	3	891562090
114	157	2	881260611
184	52	4	889910034
233	212	5	877665324
345	173	5	884902317
293	99	3	888906402
13	353	4	886261450
99	196	4	885680578
49	325	3	888065744
123	127	5	879809943
194	383	1	879554842
323	150	4	878739568
177	318	4	880130618
248	249	4	884536117
298	237	5	884126240
276	139	4	889174904
23	257	3	890276940
330	8	5	876546236
70	176	4	884066573
280	53	5	891702544
234	152	4	892826701
325	181	4	891478160
268	269	4	876513523
154	202	3	879139096
354	269	4	891180399
42	222	4	881105882
99	232	4	886519075
96	170	5	884403866
87	300	3	879875418
328	349	2	888641949
13	190	4	882397145
347	227	4	881654734
117	258	4	880126022
229	286	4	891633029
291	396	4	874867757
94	34	1	891723558
18	12	5	880129991
178	58	5	882827134
334	302	5	891544177
303	49	2	879483901
